"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Task","9127","Please move the package LoadCategorizationSchemaFromFirstLook.dtsx into BETADB01","","Medium","V-DBO-QA","NOVEMBER1RESOLVEDCLOSURES","014 : Production Change Request","Undecided","Database","","02/04/10 09:56 PM","014:Production Change Requests","Magdalena Kipiniak","","","0","Bill Hummel","0","0","02/08/10 10:15 PM","11/01/13 04:06 PM","","Closed (Completed)"
"Bug","9143","Update the package LoadCategorizationSchemaFromFirstLook.dtsx to fix the crucial catgorization bug.","","Medium","Magdalena Kipiniak","","014 : Production Change Request","Undecided","Database","","02/05/10 06:18 PM","014:Production Change Requests","Magdalena Kipiniak","","","0","Bill Hummel","0","0","02/08/10 10:14 PM","03/29/10 09:57 PM","","Closed (Fixed)"
"Task","9184","Please run this script in BETADB01 Market","","Medium","Bill Hummel","","014 : Production Change Request","Undecided","Database","","02/08/10 08:40 PM","014:Production Change Requests","Magdalena Kipiniak","","","0","Bill Hummel","0","0","02/08/10 09:18 PM","02/08/10 09:33 PM","","Closed (Completed)"
"Task","9185","Please run the package LoadCategorizationSchema.dtsx and stored procedure manually in Production this evening.","","Medium","Bill Hummel","","014 : Production Change Request","Undecided","Database","","02/08/10 09:07 PM","014:Production Change Requests","Magdalena Kipiniak","","","0","Bill Hummel","0","0","02/08/10 09:51 PM","02/09/10 07:35 PM","","Closed (Completed)"
"Task","9577","Deployment of V5_18_06 requested for 3/10/10","","Medium","T.J. Cathey","","014 : Production Change Request","V5_18_06","Corporate","","03/05/10 09:21 PM","014:Production Change Requests","Satwinder Kahlon","","","0","T.J. Cathey","0","0","03/22/10 02:43 PM","03/22/10 02:43 PM","","Closed (Completed)"
"Bug","9610","Deploy fix for FB case 9600 onto the production system.","","Medium","T.J. Cathey","","014 : Production Change Request","V5_18_06__BugFix","Corporate","","03/10/10 08:34 PM","014:Production Change Requests","Satwinder Kahlon","","","0","Satwinder Kahlon","1","1","03/22/10 07:48 PM","03/30/10 07:36 PM","","Closed (Won't Fix)"
"Bug","9865","Please deploy V5_18_06_Bugfix on 4/1/10","","Medium","Satwinder Kahlon","","014 : Production Change Request","V5_18_06__BugFix","Production (Non-DB)","","03/29/10 09:24 PM","014:Production Change Requests","Satwinder Kahlon","","","0","Kyle Hasselbacher","0","0","04/08/10 05:07 PM","05/11/10 04:37 PM","","Closed (Fixed)"
"Task","10117","Please move the new version of the Edmunds dataload package code into production.","","Medium","V-DBO-QA","NOVEMBER1RESOLVEDCLOSURES","014 : Production Change Request","Undecided","Database","","04/13/10 08:55 PM","014:Production Change Requests","Magdalena Kipiniak","","","0","Bill Hummel","0","0","04/14/10 01:52 PM","11/01/13 04:06 PM","","Closed (Completed)"
"Bug","11582","Request for deployment of Login page changes, Buyers Guide and Max Marketing issue","","Medium","Satwinder Kahlon","","014 : Production Change Request","Undecided","Corporate","","07/26/10 11:02 PM","014:Production Change Requests","Satwinder Kahlon","","","0","T.J. Cathey","0","0","12/21/10 12:25 AM","12/27/10 11:10 PM","","Closed (Fixed)"
"Bug","15374","Need to change Production DFS network locations to NetApp shares","","Medium","T.J. Cathey","dbo","014 : Production Change Request","Undecided","Production (Non-DB)","","04/20/11 07:57 PM","014:Production Change Requests","Caleb Cox","","","0","Bill Hummel","0","0","01/10/12 05:27 PM","11/04/13 06:31 PM","","Closed (Fixed)"
