"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"QA Task","25443","QA 25385 - VehicleTemplatingWebApplication installer fails","","Low","V-MAX-QA","","Undecided","","Max Ad","","03/22/13 06:34 PM","007:MAX","Darren Bokor","","","0","Christopher Norton","4","4","10/17/13 02:18 PM","10/17/13 02:18 PM","","Closed (Completed)"
"QA Task","25444","QA 25041 - Smail Group - Set the ext and int color  from DMS for new cars","","Low","V-MAX-QA","","Undecided","","AutoLoad","","03/22/13 06:34 PM","007:MAX","Darren Bokor","","","0","Michelle Clay","10","10","09/09/14 03:30 PM","04/10/14 04:19 PM","","Closed (Completed)"
"Task","25454","View Packages Title Approx ORRIG MSRP is getting cut off","","Medium","V-MAX-QA","","Undecided","","Max Ad","","03/25/13 02:12 PM","007:MAX","Christopher Norton","","","0","Michelle Clay","0","0","04/25/14 02:50 PM","04/25/14 02:50 PM","","Closed (Completed)"
"Internal Task","25460","upgrade to Highcharts 3.0","","Medium","Darren Bokor","","15.1-S3","","Dashboard","","03/25/13 05:01 PM","007:MAX","Jordan Kohl","","","0","Darren Bokor","8","4","04/23/13 06:20 PM","05/24/13 06:58 PM","25535,","Closed (Verified)"
"Internal Task","25463","Move Max Selling PDF's to S3 Storage","","Medium","Tyler Cole","","15.1-S1","","Max Ad","","03/25/13 05:54 PM","007:MAX","Brock Reeve","","","0","Tyler Cole","24","0","05/14/13 06:18 PM","06/20/13 05:49 PM","25536,","Closed (Verified)"
"Internal Defect","25464","Login failed for user 'merchandisingWebsite'","","Critical","Christopher Norton","","15.0-S4","","Max Ad","","03/25/13 07:33 PM","007:MAX","Christopher Norton","","","0","Christopher Norton","2","2","04/02/13 03:41 PM","04/29/13 03:03 PM","","Closed (Verified)"
"Bug","25473","Volkswagen Jetta 2005-10 MLF is not pulling in any MLF content","","High","Christopher Norton","","15.1-S4","","Max Ad","","03/26/13 02:13 PM","007:MAX","Christopher Norton","","","0","Christopher Norton","0","0","04/29/13 02:41 PM","05/22/13 08:18 PM","","Closed (By Design)"
"Bug","25474","Unable to delete some custom packages from system","","Medium","Eric Tate","MaxQAPriority","Undecided","","Max Ad","","03/26/13 03:44 PM","007:MAX","Christopher Norton","","","0","Eric Tate","6","6","02/28/14 09:44 PM","02/28/14 09:44 PM","","Closed (Not Reproducible)"
"Bug","25475","Added text to your custom package does not get added to the current car","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","03/26/13 03:53 PM","007:MAX","Christopher Norton","","","0","Michelle Clay","0","0","09/09/14 02:48 PM","09/09/14 02:48 PM","","Closed (Won't Fix)"
"QA Task","25478","QA 25448 Vehicles are not staying marked as Wholesale","","Medium","Christopher Norton","","Undecided","","Max Ad","","03/26/13 07:36 PM","007:MAX","Christopher Norton","","","1","Christopher Norton","0","0","05/06/13 08:14 PM","05/06/13 08:14 PM","","Closed (Completed)"
"Internal Task","25480","Setup Google Analytics for MAX Systems","","Medium","Zac Brown","","Undecided","","Engineering","","03/26/13 08:06 PM","007:MAX","Chad L Sosna","","","0","Michelle Clay","2","2","09/09/14 03:04 PM","09/09/14 03:05 PM","25533,","Closed (Duplicate)"
"Task","25489","DB work for not online report to filter new/used/certified","","Medium","J. Travis Huber","","15.1-S4","","AutoLoad","","03/27/13 07:01 PM","007:MAX","Chad L Sosna","","","0","Tyler Cole","10","0","05/06/13 04:48 PM","06/25/13 06:59 PM","25633,","Closed (Completed)"
"Task","25494","progress bar for GLD cache refresh","","Medium","Darren Bokor","","15.0-S4","","Dashboard","","03/28/13 02:20 PM","007:MAX","Jordan Kohl","","","0","Darren Bokor","2","2","04/01/13 07:01 PM","04/17/13 03:22 PM","","Closed (Verified)"
"QA Task","25497","QA 25418 - Select the  correct region style id for SET and GS Toyotas","","Medium","Tim Muir","","15.0-S4","","Max Ad","","03/28/13 04:50 PM","007:MAX","Tim Muir","","","0","Tim Muir","6","6","04/04/13 10:05 PM","06/03/13 04:18 PM","","Closed (Verified)"
"Internal Task","25498","Add run log page for max scheduled jobs/tasks","","Medium","V-MAX-Engineers","","Undecided","","Engineering","","03/28/13 04:58 PM","007:MAX","Zac Brown","","","0","Michelle Clay","0","0","09/09/14 03:04 PM","09/09/14 03:04 PM","","Closed (Duplicate)"
"Bug","25500","update leaving page message on Approval Summary page","","Medium","V-MAX-QA","MaxQAVerified","Undecided","","Max Ad","","03/28/13 06:30 PM","007:MAX","Christopher Norton","","","0","Michelle Clay","2","2","05/01/14 06:22 PM","05/01/14 06:22 PM","","Closed (Fixed)"
"Bug","25501","Approval summary page links do not warn you when you leave the page after making edits","","Medium","V-MAX-Engineers","MaxQAPriority","Undecided","","Max Ad","","03/28/13 06:45 PM","007:MAX","Christopher Norton","","","0","Michelle Clay","5","5","09/09/14 03:04 PM","09/09/14 03:04 PM","25725,","Closed (Won't Fix)"
"Internal Task","25502","Save button vs Ajax post back","","Medium","V-MAX-Engineers","","Undecided","","Max Ad","","03/28/13 07:29 PM","007:MAX","Christopher Norton","","","0","Michelle Clay","0","0","09/09/14 03:04 PM","09/09/14 03:04 PM","","Closed (Duplicate)"
"Task","25504","Add online photo counts to the Not Online Report","","Medium","V-MAX-QA","","Undecided","","AutoLoad","","03/28/13 07:38 PM","007:MAX","Michelle Clay","","","0","Chad L Sosna","13","13","04/02/14 10:26 PM","04/02/14 10:26 PM","25531,","Closed (Completed)"
"Task","25507","Add date range selection to dashboard, by month.","","Medium","Darren Bokor","roadmap","15.1-S5","","Dashboard","","03/28/13 08:42 PM","007:MAX","Chad L Sosna","","","0","Darren Bokor","28","28","05/08/13 10:31 PM","05/24/13 07:04 PM","25534,","Closed (Verified)"
"Task","25509","Create a page to make collecting data for the Wanamaker Analysis easier","","Medium","John Su","roadmap","15.1-S4","","Reports","","03/28/13 08:48 PM","007:MAX","Michelle Clay","","","0","Tyler Cole","50","0","05/01/13 09:06 PM","06/04/13 02:32 PM","25617,25686,25687,25688,25689,25690,25916,25971,25978,25980,25995,26009,26017,26037,26046,26048,26132,26133,26134,26135,","Closed (Completed)"
"Task","25511","cache group dashboard twice per day","","Medium","Darren Bokor","roadmap","15.1-S5","","Engineering","","03/28/13 09:27 PM","007:MAX","Chad L Sosna","","","0","Darren Bokor","1","0","05/09/13 07:07 PM","05/24/13 07:07 PM","25656,","Closed (Verified)"
"Task","25512","Add percentage to the details on the GLD","","Medium","V-MAX-Engineers","","Undecided","","Engineering","","03/28/13 09:39 PM","007:MAX","Chad L Sosna","","","0","Michelle Clay","6","6","09/09/14 03:04 PM","09/09/14 03:04 PM","25895,","Closed (Won't Complete)"
"Task","25516","Back out the changes made to make the dashboard the home page","","Medium","V-MAX-QA","","Undecided","","Dashboard","","03/29/13 02:26 PM","007:MAX","Devaraj Sundaram","","","0","Devaraj Sundaram","7","7","04/01/13 02:54 AM","04/09/13 07:32 PM","","Closed (Won't Complete)"
"QA Task","25530","QA 25401 - SF:75754, Specific Unit Appearing in ""Outdated Price in Ad"" - Ad Regenerated","","Low","V-MAX-QA","","Undecided","","Max Ad","","03/29/13 06:37 PM","007:MAX","Darren Bokor","","","0","Michelle Clay","3","3","09/12/14 08:43 PM","04/10/14 04:19 PM","","Closed (Completed)"
"QA Task","25531","QA 25504 - Add online photo counts to the Not Online Report","","Low","V-MAX-QA","","Undecided","","AutoLoad","","03/29/13 06:37 PM","007:MAX","Darren Bokor","","","0","Chad L Sosna","14","14","04/02/14 10:26 PM","04/02/14 10:26 PM","","Closed (Completed)"
"QA Task","25532","QA 24150 - Use photo count from MAX for webloader customers only","","Low","V-MAX-QA","","Undecided","","Max Ad","","03/29/13 06:37 PM","007:MAX","Darren Bokor","","","0","Michelle Clay","24","24","09/09/14 03:44 PM","04/10/14 04:19 PM","","Closed (Completed)"
"QA Task","25533","QA 25480 - Setup Google Analytics for MAX Systems","","Low","V-MAX-QA","","Undecided","","Engineering","","03/29/13 06:37 PM","007:MAX","Darren Bokor","","","0","Michelle Clay","4","4","09/09/14 03:04 PM","04/10/14 04:19 PM","","Closed (Duplicate)"
"QA Task","25534","QA 25507 - Add date range selection to dashboard, by month.","","Low","Darren Bokor","","15.1-S4","","Engineering","","03/29/13 06:37 PM","007:MAX","Darren Bokor","","","0","Darren Bokor","12","12","05/08/13 10:32 PM","05/24/13 07:04 PM","","Closed (Verified)"
"QA Task","25535","QA 25460 - upgrade to Highcharts 3.0","","Low","Darren Bokor","","15.1-S3","","Dashboard","","03/29/13 06:37 PM","007:MAX","Darren Bokor","","","0","Darren Bokor","3","3","04/23/13 06:21 PM","05/24/13 07:01 PM","","Closed (Verified)"
"QA Task","25536","QA 25463 - Move Max Selling PDF's to S3 Storage","","Low","Tyler Cole","","15.1-S5","","Max Ad","","03/29/13 06:37 PM","007:MAX","Darren Bokor","","","0","Tyler Cole","7","0","05/10/13 05:15 PM","06/20/13 05:50 PM","","Closed (Verified)"
"QA Task","25537","QA 25346 - ""set your monthly budget"" link on Group Level Dashboard is for a single store","","Low","Tim Muir","","15.0-S4","","Dashboard","","03/29/13 06:37 PM","007:MAX","Darren Bokor","","","0","Tim Muir","2","2","04/02/13 08:30 PM","06/03/13 06:36 PM","","Closed (Verified)"
"Task","25538","P0- Turn off photo alerts","","Critical","Devaraj Sundaram","","15.0-S4","","Dashboard","","03/29/13 06:46 PM","007:MAX","Devaraj Sundaram","","","1","Christopher Norton","4","4","03/29/13 09:36 PM","06/20/13 03:57 PM","","Closed (Verified)"
"Task","25541","Make the Store Level dashboard UI consistent with NADA demo mockup","","Medium","V-MAX-QA","roadmap","Undecided","","Dashboard","","04/01/13 12:57 PM","007:MAX","Devaraj Sundaram","","","0","Chad L Sosna","0","0","04/03/13 08:36 PM","04/09/13 07:40 PM","","Closed (Duplicate)"
"Task","25542","Make all alerts configurable","","Medium","Darren Bokor","roadmap","16.1-S1","","Dashboard","","04/01/13 12:58 PM","007:MAX","Devaraj Sundaram","","","0","Darren Bokor","8","0","08/01/13 04:46 PM","08/22/13 02:56 PM","25634,27094,27096,","Closed (Verified)"
"Task","25543","Settings for  Alerts source in dashboard","","Medium","V-MAX-QA","roadmap","Undecided","","Dashboard","","04/01/13 01:04 PM","007:MAX","Devaraj Sundaram","","","0","Chad L Sosna","0","0","04/04/14 08:50 PM","04/04/14 08:50 PM","","Closed (Won't Complete)"
"Task","25548","MAX Mobile - Add a car to inventory not in DMS","","Medium","V-MAX-Engineers","roadmap","Undecided","","Mobile Web Loader","","04/01/13 01:48 PM","007:MAX","Devaraj Sundaram","","","0","Michelle Clay","16","16","09/09/14 03:03 PM","09/09/14 03:03 PM","26401,","Closed (Won't Complete)"
"Task","25549","Additional reports from GA","","Medium","V-MAX-QA","roadmap","Undecided","","Dashboard","","04/01/13 01:52 PM","007:MAX","Devaraj Sundaram","","","0","Chad L Sosna","0","0","04/04/14 08:50 PM","04/04/14 08:50 PM","","Closed (Won't Complete)"
"Task","25550","Update NADA demo for Autonation and Board meeting","","Medium","V-MAX-QA","roadmap","15.1-S1","","Dashboard","","04/01/13 01:59 PM","007:MAX","Devaraj Sundaram","","","0","Devaraj Sundaram","24","24","05/20/13 10:33 PM","06/20/13 03:45 PM","","Closed (Completed)"
"Task","25556","Identify which data to display for each dealer","","Medium","Darren Bokor","","15.1-S3","","AutoLoad","","04/01/13 07:02 PM","007:MAX","Michelle Clay","","","0","Darren Bokor","10","10","04/30/13 08:19 PM","05/24/13 07:11 PM","25615,","Closed (Verified)"
"Task","25557","Setting colors in MAX","","Medium","V-MAX-Engineers","roadmap","Undecided","","Max Ad","","04/01/13 07:02 PM","007:MAX","Devaraj Sundaram","","","0","Michelle Clay","50","50","09/09/14 03:03 PM","09/09/14 03:03 PM","24231,25821,","Closed (Won't Complete)"
"Task","25558","Import data to display as the benchmarking","","Medium","John Su","","15.1-S3","","AutoLoad","","04/01/13 07:03 PM","007:MAX","Michelle Clay","","","0","John Su","20","20","05/01/13 10:01 PM","06/04/13 02:32 PM","25616,25936,25938,","Closed (Verified)"
"Bug","25559","SF:76006, Incorrect Option Package showing in place of correct package","","Medium","V-MAX-QA","","Undecided","","Max Ad","","04/01/13 08:29 PM","007:MAX","Chris Fant","76006","","0","Chris Fant","0","0","05/10/13 05:05 PM","05/10/13 05:05 PM","","Closed (Fixed)"
"Internal Defect","25563","GLD:  Shoudn't be a gap between the Full Report and the down arrow","","Medium","Darren Bokor","","15.0-S4","","Reports","","04/02/13 07:53 PM","007:MAX","Darren Bokor","","","0","Darren Bokor","1","1","04/03/13 08:43 PM","04/17/13 03:24 PM","","Closed (Verified)"
"Internal Defect","25564","Navigating to the GLD page from Max should still have the MAX Menu system","","Medium","Christopher Norton","","15.0-S4","","Max Ad","","04/02/13 08:03 PM","007:MAX","Christopher Norton","","","0","Chad L Sosna","0","0","04/15/13 04:10 PM","04/29/13 03:03 PM","","Closed (By Design)"
"Bug","25565","SF:76240, MAX Mobile crashing when trying to enter stock number","","Medium","Chris Fant","","Undecided","","Max Ad","","04/02/13 08:19 PM","007:MAX","Chris Fant","76240","","0","Michelle Clay","0","0","04/17/13 09:17 PM","04/19/13 02:38 PM","","Closed (Verified)"
"Internal Defect","25566","Store Level links are not there on the GLD page for Hendrick Group","","Medium","Christopher Norton","","15.0-S4","","Max Ad","","04/02/13 08:30 PM","007:MAX","Christopher Norton","","","0","Christopher Norton","2","2","04/08/13 03:42 PM","04/29/13 03:03 PM","","Closed (Verified)"
"Internal Defect","25567","User without Report Viewer Permission should Navigate to the Dealer Chooser page when using Max Stand Alone","","Medium","Christopher Norton","","15.0-S4","","Max Ad","","04/02/13 09:35 PM","007:MAX","Christopher Norton","","","0","Christopher Norton","2","2","04/09/13 03:35 PM","04/29/13 03:03 PM","25613,","Closed (Verified)"
"Bug","25571","SF:76090, CTR Graph Not Updating for Random Vehicles","","Medium","Paco Lebron","MaxQAVerified","Undecided","","Reports","","04/03/13 04:30 PM","007:MAX","Chris Fant","76090","","0","Becky Song","2","2","01/28/14 05:58 PM","01/30/14 05:24 PM","","Closed (Duplicate)"
"Internal Defect","25572","GLD menu items show BU specific menu items and the command center no longer has max GLD link","","Medium","Darren Bokor","","15.0-S4","","Max Ad","","04/03/13 05:19 PM","007:MAX","Christopher Norton","","","0","Darren Bokor","0","0","04/04/13 05:04 PM","04/17/13 03:24 PM","","Closed (Verified)"
"Internal Defect","25575","Command Center:  Max tile is not showing up","","Medium","Tim Muir","","15.0-S4","","Max Ad","","04/03/13 06:22 PM","007:MAX","Darren Bokor","","","0","Tim Muir","1","1","04/10/13 08:55 PM","06/03/13 06:33 PM","","Closed (Verified)"
"Task","25576","UI Changes for Sources of Website traffic","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","04/03/13 06:27 PM","007:MAX","Chad L Sosna","","","0","Michelle Clay","8","8","09/09/14 03:02 PM","09/09/14 03:02 PM","25726,","Closed (Won't Complete)"
"Bug","25590","SF:76051, Unit not autoloading all option packages","","Medium","Chris Fant","whitelist","15.2-S4","","AutoLoad","","04/04/13 04:08 PM","007:MAX","Chris Fant","76051","","0","Christopher Norton","0","0","06/21/13 09:42 PM","06/26/13 08:47 PM","","Closed (Verified)"
"Bug","25591","SF:76520, Ext. Color missing from MAX AD Color Dropdown (1 unit)","","Medium","App Support","","Undecided","","Equipment","","04/04/13 04:25 PM","007:MAX","Chris Fant","76520","","0","Chris Fant","0","0","04/08/13 07:10 PM","04/08/13 07:10 PM","","Closed (Won't Fix)"
"Task","25593","pull total VDP data from Google Analytics for dealer.com and display on store dashboard.","","Medium","John Su","","15.1-S5","","Dashboard","","04/04/13 05:06 PM","007:MAX","Chad L Sosna","","","0","John Su","28","0","05/16/13 06:24 PM","06/04/13 02:32 PM","25618,25881,26004,","Closed (Verified)"
"Internal Defect","25598","Command Center:  Max links open new window that is too small to see whole GLD","","Medium","Christopher Norton","","15.0-S4","","Dashboard","","04/04/13 06:19 PM","007:MAX","Darren Bokor","","","0","Christopher Norton","1","1","04/09/13 03:56 PM","04/29/13 03:03 PM","25614,","Closed (Verified)"
"Task","25601","Map model code to decode style id for used cars","","Medium","Michelle Clay","","Undecided","","Max Ad","","04/04/13 08:22 PM","007:MAX","Devaraj Sundaram","","","0","Michelle Clay","2","2","08/28/14 08:00 PM","08/28/14 08:00 PM","25655,","Closed (Won't Complete)"
"Bug","25602","MAX Ad: Widespread Appearance of ""enter new phrase"" in Ads","","High","Tim Muir","","15.1-S1","","Max Ad:  Ad Generation","","04/04/13 08:55 PM","007:MAX","Tim Muir","","","0","Tim Muir","8","8","04/18/13 06:45 PM","06/03/13 03:42 PM","25638,","Closed (Verified)"
"Internal Defect","25603","Dealer Select scroll bar doesn't readjust after deleting characters","","Medium","Christopher Norton","","15.0-S4","","Max Ad","","04/04/13 08:59 PM","007:MAX","Darren Bokor","","","0","J. Travis Huber","1","1","04/08/13 06:53 PM","04/29/13 03:03 PM","","Closed (Verified)"
"Task","25606","Autoload Ford new cars with Ford service site","","Medium","Michaela Baker","auotload","Undecided","","Max Ad","","04/04/13 10:38 PM","007:MAX","Devaraj Sundaram","","","0","Michelle Clay","55","55","08/27/14 03:19 PM","08/27/14 03:19 PM","25822,26201,26217,26225,26241,26298,26303,26317,","Closed (Completed)"
"Project","25607","Group Level Dashboard Time to Market Report","","Medium","V-MAX-QA","roadmap","Undecided","","Dashboard","","04/04/13 10:52 PM","007:MAX","Michelle Clay","","","0","Chad L Sosna","0","0","11/21/13 10:35 PM","11/21/13 10:35 PM","25730,25876,","Closed (Completed)"
"Bug","25612","SF:75941, Units Keep Pulling in ""Needs Re-pricing"" After Price is Changed","","Medium","Bill Rogalla","","Undecided","","AutoLoad","","04/05/13 05:21 PM","007:MAX","Chris Fant","75941","","0","Michelle Clay","12","12","09/12/14 08:48 PM","09/25/14 08:00 PM","","Closed (Not Reproducible)"
"QA Task","25613","QA 25567 - User without Report Viewer Permission should Navigate to the Dealer Chooser page when using Max Stand Alone","","Low","Christopher Norton","","15.0-S4","","Max Ad","","04/05/13 06:19 PM","007:MAX","Darren Bokor","","","0","J. Travis Huber","2","2","04/08/13 05:48 PM","04/29/13 03:03 PM","","Closed (Verified)"
"QA Task","25614","QA 25598 - Command Center:  Max links open new window that is too small to see whole GLD","","Low","Christopher Norton","","15.0-S4","","Dashboard","","04/05/13 06:19 PM","007:MAX","Darren Bokor","","","0","J. Travis Huber","2","2","04/09/13 02:15 PM","04/29/13 03:03 PM","","Closed (Verified)"
"QA Task","25615","QA 25556 - Identify which data to display for each dealer","","Low","Darren Bokor","","15.1-S4","","AutoLoad","","04/05/13 06:19 PM","007:MAX","Darren Bokor","","","0","Darren Bokor","6","6","04/30/13 08:57 PM","05/24/13 07:12 PM","","Closed (Verified)"
"QA Task","25616","QA 25558 - Import data to display as the benchmarking","","Low","John Su","","15.1-S4","","AutoLoad","","04/05/13 06:19 PM","007:MAX","Darren Bokor","","","0","John Su","10","10","05/01/13 10:01 PM","06/04/13 02:32 PM","","Closed (Verified)"
"QA Task","25617","QA 25509 - Create a page to make collecting data for the Wanamaker Analysis easier","","Low","John Su","","15.1-S4","","AutoLoad","","04/05/13 06:19 PM","007:MAX","Darren Bokor","","","0","John Su","60","0","05/10/13 09:20 PM","06/04/13 02:32 PM","","Closed (Verified)"
"QA Task","25618","QA 25593 - pull total VDP data from Google Analytics for dealer.com and display on store dashboard.","","Low","John Su","","15.1-S4","","Engineering","","04/05/13 06:19 PM","007:MAX","Darren Bokor","","","0","John Su","14","16.9","05/16/13 06:25 PM","06/04/13 02:32 PM","","Closed (Verified)"
"Bug","25622","SF:76575, MAX Optimal Format/Framework Issues - sections merging together","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","04/05/13 08:55 PM","007:MAX","Chris Fant","76575","","0","Bill Rogalla","8","8","09/19/14 07:49 PM","09/19/14 07:49 PM","26069,","Closed (Fixed)"
"Task","25623","Set the No Photos alert ON for the attached BU codes","","Critical","Christopher Norton","","15.0-S4","","Reports","","04/05/13 09:36 PM","007:MAX","Devaraj Sundaram","","","1","Christopher Norton","1","1","04/08/13 08:46 PM","04/29/13 03:03 PM","","Closed (Verified)"
"Bug","25624","No interior color set","","Medium","V-MAX-QA","","15.1-S1","","AutoLoad","","04/05/13 09:56 PM","007:MAX","Tyler Cole","74760","","0","Chris Fant","4","4","05/10/13 04:51 PM","05/10/13 04:51 PM","","Closed (Postponed)"
"Task","25625","Add custom options to Chevrolet whitelist","","Medium","Christopher Norton","","15.0-S4","","AutoLoad","","04/05/13 09:58 PM","007:MAX","Tyler Cole","74760","","0","Christopher Norton","2","2","04/10/13 02:42 PM","04/29/13 03:03 PM","","Closed (Verified)"
"Task","25626","Missing satellite radio","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","04/05/13 10:01 PM","007:MAX","Tyler Cole","74760","","0","Michelle Clay","4","4","09/04/14 09:36 PM","09/04/14 09:36 PM","","Closed (Won't Complete)"
"QA Task","25632","QA 23867 - Capture meta data on type of vehicles to be listed. (new/used/certified)","","Low","J. Travis Huber","","15.1-S5","","Reports","","04/08/13 02:40 PM","007:MAX","Darren Bokor","","","0","J. Travis Huber","32","0","05/16/13 04:52 PM","06/25/13 07:00 PM","","Closed (Completed)"
"QA Task","25633","QA 25489 - DB work for not online report to filter new/used/certified","","Low","J. Travis Huber","","15.1-S4","","AutoLoad","","04/08/13 02:40 PM","007:MAX","Darren Bokor","","","0","J. Travis Huber","15","0","05/16/13 04:52 PM","06/25/13 06:59 PM","","Closed (Completed)"
"QA Task","25634","QA 25542 - Make all alerts configurable","","Low","Darren Bokor","","16.1-S1","","Dashboard","","04/08/13 02:40 PM","007:MAX","Darren Bokor","","","0","Darren Bokor","4","0.02","08/01/13 04:48 PM","08/22/13 02:57 PM","","Closed (Verified)"
"QA Task","25638","QA 25602 - MAX Ad: Widespread Appearance of ""enter new phrase"" in Ads","","Medium","Tim Muir","","15.1-S1","","Max Ad","","04/08/13 03:24 PM","007:MAX","Christopher Norton","","","0","Tim Muir","6","6","04/18/13 06:47 PM","06/03/13 03:42 PM","","Closed (Verified)"
"Internal Task","25641","update data for dashboard charts instead of redrawing","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","04/08/13 06:45 PM","007:MAX","Jordan Kohl","","","0","Tim Muir","12","12","09/25/14 03:29 PM","09/25/14 03:29 PM","25826,","Closed (Completed)"
"Internal Task","25644","remove dependency on (unsupported) jQuery templates","","Medium","V-MAX-QA","","17.0-S3","","Max Ad","","04/08/13 07:24 PM","007:MAX","Jordan Kohl","","","0","Christopher Norton","24","0","11/21/13 03:57 PM","11/21/13 03:57 PM","25827,27711,27713,27715,27722,27725,27772,27780,27783,27784,27787,27791,27792,27793,27804,","Closed (Completed)"
"Bug","25650","FL Homepage and Max are displaying different stores after going through the GLD","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","04/08/13 08:37 PM","007:MAX","Darren Bokor","","","0","Michelle Clay","2","16","09/09/14 03:10 PM","09/09/14 03:10 PM","26609,","Closed (Won't Fix)"
"Bug","25652","SF:76674, No option packages showing for particular unit","","Medium","Chris Fant","","15.2-S4","","Data","","04/08/13 08:46 PM","007:MAX","Chris Fant","76674","","0","Christopher Norton","0","0","06/21/13 09:42 PM","06/25/13 07:57 PM","","Closed (Verified)"
"QA Task","25653","Investigate 83 Selenium test failures against 15.0 in BETA","","Medium","John Su","","15.0-S4","","Max Ad","","04/08/13 08:49 PM","007:MAX","John Su","","","0","John Su","8","8","04/15/13 04:56 AM","04/17/13 03:58 PM","","Closed (Verified)"
"Internal Defect","25654","MAX AD Issue Report in BETA when Page_Load() has been called from sender ASP.errorpage_aspx with EventArgs ","","Medium","John Su","","15.0-S4","","Max Ad","","04/08/13 09:35 PM","007:MAX","John Su","","","0","John Su","0","0","04/09/13 04:25 AM","04/09/13 04:25 AM","","Closed (By Design)"
"QA Task","25655","QA 25601 - Map model code to decode style id for used cars","","Medium","V-MAX-QA","","Undecided","","Max Ad","","04/08/13 09:41 PM","007:MAX","Christopher Norton","","","0","Michelle Clay","18","18","08/28/14 08:00 PM","04/10/14 04:19 PM","","Closed (Completed)"
"QA Task","25656","QA 25511 - cache group dashboard twice per day","","Medium","Darren Bokor","","15.1-S5","","Max Ad","","04/08/13 09:47 PM","007:MAX","Christopher Norton","","","0","Darren Bokor","4","4","05/09/13 07:09 PM","05/24/13 07:07 PM","","Closed (Verified)"
"QA Task","25657","QA 23529 - Time to Market Reporting- store level dashboard","","Medium","Tyler Cole","","15.1-S1","","Max Ad","","04/08/13 09:58 PM","007:MAX","Christopher Norton","","","0","Tyler Cole","52","0","05/14/13 06:12 PM","06/20/13 05:48 PM","","Closed (Verified)"
"QA Task","25658","QA 25264 - Web loader photos unprocessed batches","","Medium","Darren Bokor","","15.1-S3","","Mobile Web Loader","","04/08/13 10:24 PM","007:MAX","Darren Bokor","","","0","Darren Bokor","3","3","04/29/13 08:29 PM","05/24/13 06:58 PM","","Closed (Verified)"
"QA Task","25660","QA 23921 - UI: add National Average to Cost per VDP and Cost per Lead graphs","","Medium","Darren Bokor","","15.1-S5","","Max Ad","","04/09/13 01:36 PM","007:MAX","Christopher Norton","","","0","Darren Bokor","20","20","05/21/13 02:37 PM","05/24/13 07:07 PM","","Closed (Verified)"
"QA Task","25661","QA 25387 - Decode the Chrome StyleID for Toyota vehicles with extra char in model code","","Medium","V-MAX-QA","","Undecided","","Max Ad","","04/09/13 01:43 PM","007:MAX","Christopher Norton","","","0","Christopher Norton","8","8","06/20/13 03:47 PM","06/20/13 03:47 PM","","Closed (Completed)"
"Bug","25662","SF:76001, Factory Option Package not showing by default","","Medium","Chris Fant","","15.2-S4","","Data","","04/09/13 03:07 PM","007:MAX","Chris Fant","76001","","0","Christopher Norton","0","0","06/21/13 09:42 PM","06/26/13 08:45 PM","","Closed (Verified)"
"Bug","25666","SF:76223, Window Sticker not Printing correctly","","Medium","App Support","","Undecided","","Mobile Web Loader","","04/09/13 04:20 PM","007:MAX","Chris Fant","76223","","0","Devaraj Sundaram","0","0","04/12/13 02:39 AM","10/01/13 04:14 PM","","Closed (Not Reproducible)"
"Bug","25667","SF:76682, Leather showing standard when not","","Medium","Chris Fant","","Undecided","","Equipment","","04/09/13 04:44 PM","007:MAX","Chris Fant","76682","","0","Devaraj Sundaram","0","0","04/12/13 02:33 AM","04/16/13 04:27 PM","","Closed (By Design)"
"Internal Defect","25671","Beta being very slow, Need to find out the root cause (AJAX aborting)","","Medium","John Su","","15.0-S4","","Max Ad","","04/09/13 06:38 PM","007:MAX","John Su","","","0","John Su","3","3","04/16/13 02:11 PM","04/17/13 03:58 PM","","Closed (Verified)"
"Bug","25672","SF:76720, Cars.com (and AT) report search in MAX not accurate","","Medium","Derek Zehar","MaxQAVerified","19.0","","Reports","","04/09/13 07:31 PM","007:MAX","Chris Fant","76720","","0","Becky Song","2","2","04/23/14 11:19 PM","04/24/14 05:29 PM","28250,","Closed (Verified)"
"Internal Defect","25674","Adding indication at the Title to show the numbers are sums of Organic + Paid Search Traffic","","Medium","Darren Bokor","","15.0-S4","","Max Ad","","04/09/13 09:49 PM","007:MAX","John Su","","","0","Darren Bokor","0","0","04/10/13 03:52 PM","04/17/13 03:20 PM","","Closed (Verified)"
"Task","25677","Turn off the photo alerts from dashboard for dealers not eligible","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","04/09/13 10:58 PM","007:MAX","Devaraj Sundaram","","","0","Michelle Clay","8","8","09/09/14 03:10 PM","09/09/14 03:10 PM","25723,","Closed (Won't Complete)"
